chr1	0	25000	0	0	0	1_0	0
chr1	25000	50000	0	0	0	1_25000	0
chr1	50000	75000	0	0	0	1_50000	0
chr1	75000	100000	0	0	0	1_75000	0
chr1	100000	125000	0	0	0	1_100000	0
chr1	125000	150000	0	0	0	1_125000	0
chr1	150000	175000	0	0	0	1_150000	0
chr1	175000	200000	0	0	0	1_175000	0
chr1	200000	225000	0	0	0	1_200000	0
chr1	225000	250000	0	0	0	1_225000	0
chr1	250000	275000	0	0	0	1_250000	0
chr1	275000	300000	0	0	0	1_275000	0
chr1	300000	325000	0	0	0	1_300000	0
chr1	325000	350000	0	0	0	1_325000	0
chr1	350000	375000	0	0	0	1_350000	0
chr1	375000	400000	0	0	0	1_375000	0
chr1	400000	425000	0	0	0	1_400000	0
chr1	425000	450000	0	0	0	1_425000	0
chr1	450000	475000	0	0	0	1_450000	0
chr1	475000	500000	0	0	0	1_475000	0
chr1	500000	525000	0	0	0	1_500000	0
chr1	525000	550000	0	0	0	1_525000	0
chr1	550000	575000	0	0	0	1_550000	0
chr1	575000	600000	0	0	0	1_575000	0
chr1	600000	625000	0	0	0	1_600000	0
chr1	625000	650000	0	0	0	1_625000	0
chr1	650000	675000	0	0	0	1_650000	0
chr1	675000	700000	0	0	0	1_675000	0
chr1	700000	725000	0	0	0	1_700000	0
chr1	725000	750000	0	0	0	1_725000	0
chr1	750000	775000	0	0	0	1_750000	0
chr1	775000	800000	0	0	0	1_775000	0
chr1	800000	825000	0	0	0	1_800000	0
chr1	825000	850000	0	0	0	1_825000	0
chr1	850000	875000	0	0	0	1_850000	0
chr1	875000	900000	0	0	0	1_875000	0
chr1	900000	925000	0	0	0	1_900000	0
chr1	925000	950000	0	0	0	1_925000	0
chr1	950000	975000	0	0	0	1_950000	0
chr1	975000	1000000	0	0	0	1_975000	0
chr1	1000000	1025000	0	0	0	1_1000000	0
chr1	1025000	1050000	0	0	0	1_1025000	0
chr1	1050000	1075000	0	0	0	1_1050000	0
chr1	1075000	1100000	0	0	0	1_1075000	0
chr1	1100000	1125000	0	0	0	1_1100000	0
chr1	1125000	1150000	0	0	0	1_1125000	0
chr1	1150000	1175000	0	0	0	1_1150000	0
chr1	1175000	1200000	0	0	0	1_1175000	0
chr1	1200000	1225000	0	0	0	1_1200000	0
chr1	1225000	1250000	0	0	0	1_1225000	0
chr1	1250000	1275000	0	0	0	1_1250000	0
chr1	1275000	1300000	0	0	0	1_1275000	0
chr1	1300000	1325000	0	0	0	1_1300000	0
chr1	1325000	1350000	0	0	0	1_1325000	0
chr1	1350000	1375000	0	0	0	1_1350000	0
chr1	1375000	1400000	0	0	0	1_1375000	0
chr1	1400000	1425000	0	0	0	1_1400000	0
chr1	1425000	1450000	0	0	0	1_1425000	0
chr1	1450000	1475000	0	0	0	1_1450000	0
chr1	1475000	1500000	0	0	0	1_1475000	0
chr1	1500000	1525000	0	0	0	1_1500000	0
chr1	1525000	1550000	0	0	0	1_1525000	0
chr1	1550000	1575000	0	0	0	1_1550000	0
chr1	1575000	1600000	0	0	0	1_1575000	0
chr1	1600000	1625000	0	0	0	1_1600000	0
chr1	1625000	1650000	0	0	0	1_1625000	0
chr1	1650000	1675000	0	0	0	1_1650000	0
chr1	1675000	1700000	0	0	0	1_1675000	0
chr1	1700000	1725000	0	0	0	1_1700000	0
chr1	1725000	1750000	0	0	0	1_1725000	0
chr1	1750000	1775000	0	0	0	1_1750000	0
chr1	1775000	1800000	0	0	0	1_1775000	0
chr1	1800000	1825000	0	0	0	1_1800000	0
chr1	1825000	1850000	0	0	0	1_1825000	0
chr1	1850000	1875000	0	0	0	1_1850000	0
chr1	1875000	1900000	0	0	0	1_1875000	0
chr1	1900000	1925000	0	0	0	1_1900000	0
chr1	1925000	1950000	0	0	0	1_1925000	0
chr1	1950000	1975000	0	0	0	1_1950000	0
chr1	1975000	2000000	0	0	0	1_1975000	0
chr1	2000000	2025000	0	0	0	1_2000000	0
chr1	2025000	2050000	0	0	0	1_2025000	0
chr1	2050000	2075000	0	0	0	1_2050000	0
chr1	2075000	2100000	0	0	0	1_2075000	0
chr1	2100000	2125000	0	0	0	1_2100000	0
chr1	2125000	2150000	0	0	0	1_2125000	0
chr1	2150000	2175000	0	0	0	1_2150000	0
chr1	2175000	2200000	0	0	0	1_2175000	0
chr1	2200000	2225000	0	0	0	1_2200000	0
chr1	2225000	2250000	0	0	0	1_2225000	0
chr1	2250000	2275000	0	0	0	1_2250000	0
chr1	2275000	2300000	0	0	0	1_2275000	0
chr1	2300000	2325000	0	0	0	1_2300000	0
chr1	2325000	2350000	0	0	0	1_2325000	0
chr1	2350000	2375000	0	0	0	1_2350000	0
chr1	2375000	2400000	0	0	0	1_2375000	0
chr1	2400000	2425000	0	0	0	1_2400000	0
chr1	2425000	2450000	0	0	0	1_2425000	0
chr1	2450000	2475000	0	0	0	1_2450000	0
chr1	2475000	2500000	0	0	0	1_2475000	0
chr1	2500000	2525000	0	0	0	1_2500000	0
chr1	2525000	2550000	0	0	0	1_2525000	0
chr1	2550000	2575000	0	0	0	1_2550000	0
chr1	2575000	2600000	0	0	0	1_2575000	0
chr1	2600000	2625000	0	0	0	1_2600000	0
chr1	2625000	2650000	0	0	0	1_2625000	0
chr1	2650000	2675000	0	0	0	1_2650000	0
chr1	2675000	2700000	0	0	0	1_2675000	0
chr1	2700000	2725000	0	0	0	1_2700000	0
chr1	2725000	2750000	0	0	0	1_2725000	0
chr1	2750000	2775000	0	0	0	1_2750000	0
chr1	2775000	2800000	0	0	0	1_2775000	0
chr1	2800000	2825000	0	0	0	1_2800000	0
chr1	2825000	2850000	0	0	0	1_2825000	0
chr1	2850000	2875000	0	0	0	1_2850000	0
chr1	2875000	2900000	0	0	0	1_2875000	0
chr1	2900000	2925000	0	0	0	1_2900000	0
chr1	2925000	2950000	0	0	0	1_2925000	0
chr1	2950000	2975000	0	0	0	1_2950000	0
chr1	2975000	3000000	0	0	0	1_2975000	0
chr1	3975000	4000000	15672	0.403	0.7797	1_3975000	0
chr1	5475000	5500000	13639	0.4096	0.7579	1_5475000	0
chr1	6425000	6450000	14949	0.4513	0.7933	1_6425000	0
chr1	6550000	6575000	12418	0.3829	0.7239	1_6550000	0
chr1	7325000	7350000	14978	0.4084	0.7936	1_7325000	0
chr1	7350000	7375000	11274	0.4388	0.7006	1_7350000	0
chr1	7375000	7400000	18407	0.385	0.7042	1_7375000	0
chr1	8375000	8400000	21302	0.4003	0.7899	1_8375000	0
chr1	8875000	8900000	10617	0.3794	0.76	1_8875000	0
chr1	10350000	10375000	16851	0.4107	0.7564	1_10350000	0
chr1	11675000	11700000	13499	0.374	0.7834	1_11675000	0
chr1	11850000	11875000	11318	0.3999	0.7989	1_11850000	0
chr1	13950000	13975000	16703	0.3654	0.7553	1_13950000	0
chr1	16750000	16775000	16449	0.4647	0.7851	1_16750000	0
chr1	16850000	16875000	13917	0.4339	0.7948	1_16850000	0
chr1	16900000	16925000	15729	0.3955	0.7886	1_16900000	0
chr1	17575000	17600000	18180	0.3643	0.7613	1_17575000	0
chr1	18000000	18025000	22264	0.3902	0.7775	1_18000000	0
chr1	18050000	18075000	21177	0.4376	0.7853	1_18050000	0
chr1	18525000	18550000	13531	0.3751	0.7751	1_18525000	0
chr1	19300000	19325000	18456	0.4077	0.778	1_19300000	0
chr1	21350000	21375000	18283	0.4218	0.6692	1_21350000	0
chr1	24600000	24625000	16607	0.4183	0.936	1_24600000	1
chr1	26050000	26075000	16211	0.3617	0.7387	1_26050000	0
chr1	27850000	27875000	15735	0.3677	0.7716	1_27850000	0
chr1	28350000	28375000	16310	0.362	0.7925	1_28350000	0
chr1	30075000	30100000	20890	0.4131	0.7815	1_30075000	0
chr1	30975000	31000000	17361	0.3892	0.7614	1_30975000	0
chr1	31275000	31300000	10215	0.3725	0.6334	1_31275000	0
chr1	44250000	44275000	11314	0.3735	0.798	1_44250000	0
chr1	46050000	46075000	15160	0.4219	0.7614	1_46050000	0
chr1	46075000	46100000	16476	0.4127	0.7075	1_46075000	0
chr1	46100000	46125000	19553	0.3806	0.7382	1_46100000	0
chr1	46125000	46150000	18237	0.399	0.7011	1_46125000	0
chr1	46175000	46200000	16810	0.3953	0.6704	1_46175000	0
chr1	46200000	46225000	19847	0.3893	0.6737	1_46200000	0
chr1	46225000	46250000	19731	0.3996	0.7105	1_46225000	0
chr1	46250000	46275000	16483	0.3827	0.6639	1_46250000	0
chr1	46275000	46300000	16519	0.4009	0.6972	1_46275000	0
chr1	46300000	46325000	12264	0.3924	0.6714	1_46300000	0
chr1	46325000	46350000	12483	0.4258	0.666	1_46325000	0
chr1	46350000	46375000	15836	0.3951	0.7426	1_46350000	0
chr1	46375000	46400000	18630	0.4131	0.752	1_46375000	0
chr1	46400000	46425000	20662	0.4094	0.7735	1_46400000	0
chr1	46425000	46450000	9873	0.4255	0.7276	1_46425000	0
chr1	46450000	46475000	17491	0.398	0.6996	1_46450000	0
chr1	46475000	46500000	13678	0.363	0.7792	1_46475000	0
chr1	46500000	46525000	14984	0.4098	0.7119	1_46500000	0
chr1	46525000	46550000	13687	0.3867	0.6953	1_46525000	0
chr1	46550000	46575000	11058	0.4232	0.744	1_46550000	0
chr1	46575000	46600000	12602	0.3996	0.6987	1_46575000	0
chr1	46600000	46625000	16754	0.4104	0.7091	1_46600000	0
chr1	46625000	46650000	17201	0.4059	0.6986	1_46625000	0
chr1	46650000	46675000	18312	0.3953	0.6862	1_46650000	0
chr1	46675000	46700000	18202	0.376	0.7171	1_46675000	0
chr1	46725000	46750000	19242	0.4058	0.7109	1_46725000	0
chr1	46750000	46775000	14094	0.4103	0.6628	1_46750000	0
chr1	46775000	46800000	18224	0.3933	0.7052	1_46775000	0
chr1	48875000	48900000	19798	0.3756	0.9418	1_48875000	1
chr1	52975000	53000000	11456	0.3808	0.7765	1_52975000	0
chr1	53375000	53400000	20932	0.4295	0.7185	1_53375000	0
chr1	53400000	53425000	20589	0.3891	0.7456	1_53400000	0
chr1	53425000	53450000	18605	0.408	0.6993	1_53425000	0
chr1	53450000	53475000	18840	0.4102	0.6953	1_53450000	0
chr1	53475000	53500000	16486	0.3893	0.7125	1_53475000	0
chr1	53500000	53525000	14014	0.3917	0.6704	1_53500000	0
chr1	53525000	53550000	17631	0.3919	0.7238	1_53525000	0
chr1	53550000	53575000	16254	0.4226	0.7264	1_53550000	0
chr1	53575000	53600000	19864	0.4144	0.7238	1_53575000	0
chr1	53600000	53625000	13252	0.3931	0.7327	1_53600000	0
chr1	53625000	53650000	18756	0.396	0.733	1_53625000	0
chr1	53650000	53675000	13150	0.4099	0.7211	1_53650000	0
chr1	53675000	53700000	14780	0.4217	0.7114	1_53675000	0
chr1	53700000	53725000	20393	0.418	0.7436	1_53700000	0
chr1	54200000	54225000	23503	0.4033	0.7989	1_54200000	0
chr1	58600000	58625000	21695	0.4322	0.9319	1_58600000	1
chr1	58625000	58650000	11139	0.3956	0.7427	1_58625000	0
chr1	58675000	58700000	20791	0.4437	0.7452	1_58675000	0
chr1	58850000	58875000	15737	0.4452	0.77	1_58850000	0
chr1	58875000	58900000	20170	0.4606	0.7368	1_58875000	0
chr1	60050000	60075000	18542	0.4118	0.7269	1_60050000	0
chr1	65425000	65450000	17932	0.3977	0.7587	1_65425000	0
chr1	75075000	75100000	0	0	0	1_75075000	0
chr1	78550000	78575000	22092	0.4427	0.962	1_78550000	1
chr1	82925000	82950000	22076	0.4692	0.7485	1_82925000	0
chr1	84975000	85000000	0	0	0	1_84975000	0
chr1	85000000	85025000	0	0	0	1_85000000	0
chr1	85025000	85050000	0	0	0	1_85025000	0
chr1	85050000	85075000	0	0	0	1_85050000	0
chr1	85075000	85100000	0	0	0	1_85075000	0
chr1	85100000	85125000	0	0	0	1_85100000	0
chr1	85125000	85150000	0	0	0	1_85125000	0
chr1	85150000	85175000	0	0	0	1_85150000	0
chr1	85175000	85200000	0	0	0	1_85175000	0
chr1	85200000	85225000	0	0	0	1_85200000	0
chr1	85225000	85250000	0	0	0	1_85225000	0
chr1	85250000	85275000	0	0	0	1_85250000	0
chr1	85275000	85300000	0	0	0	1_85275000	0
chr1	85300000	85325000	0	0	0	1_85300000	0
chr1	85325000	85350000	0	0	0	1_85325000	0
chr1	85350000	85375000	0	0	0	1_85350000	0
chr1	85375000	85400000	0	0	0	1_85375000	0
chr1	85400000	85425000	0	0	0	1_85400000	0
chr1	85425000	85450000	0	0	0	1_85425000	0
chr1	85450000	85475000	0	0	0	1_85450000	0
chr1	85475000	85500000	0	0	0	1_85475000	0
chr1	85500000	85525000	0	0	0	1_85500000	0
chr1	85525000	85550000	0	0	0	1_85525000	0
chr1	85550000	85575000	0	0	0	1_85550000	0
chr1	85575000	85600000	0	0	0	1_85575000	0
chr1	85600000	85625000	0	0	0	1_85600000	0
chr1	85625000	85650000	0	0	0	1_85625000	0
chr1	88025000	88050000	10966	0.4042	0.6781	1_88025000	0
chr1	88050000	88075000	18491	0.3961	0.7781	1_88050000	0
chr1	88100000	88125000	17477	0.4545	0.6573	1_88100000	0
chr1	88125000	88150000	22837	0.4444	0.6754	1_88125000	0
chr1	88200000	88225000	22769	0.4327	0.9643	1_88200000	1
chr1	93850000	93875000	8589	0.4575	0.621	1_93850000	0
chr1	93875000	93900000	3353	0.4258	0.5542	1_93875000	0
chr1	93900000	93925000	6495	0.4708	0.5492	1_93900000	0
chr1	93925000	93950000	2625	0.48	0.5205	1_93925000	0
chr1	93950000	93975000	4416	0.435	0.5473	1_93950000	0
chr1	93975000	94000000	11001	0.4628	0.6752	1_93975000	0
chr1	95775000	95800000	14418	0.3632	0.792	1_95775000	0
chr1	97325000	97350000	22558	0.3706	0.7719	1_97325000	0
chr1	98325000	98350000	17777	0.3937	0.7933	1_98325000	0
chr1	100775000	100800000	12821	0.3863	0.7919	1_100775000	0
chr1	101225000	101250000	12935	0.3956	0.7863	1_101225000	0
chr1	102775000	102800000	18891	0.3791	0.7873	1_102775000	0
chr1	103500000	103525000	23012	0.3748	0.7748	1_103500000	0
chr1	105450000	105475000	18805	0.4076	0.7851	1_105450000	0
chr1	107075000	107100000	20412	0.3906	0.7611	1_107075000	0
chr1	107100000	107125000	6029	0.4235	0.5896	1_107100000	0
chr1	107125000	107150000	18717	0.39	0.6698	1_107125000	0
chr1	107150000	107175000	18301	0.3793	0.6934	1_107150000	0
chr1	107175000	107200000	18667	0.3792	0.7503	1_107175000	0
chr1	107200000	107225000	10358	0.3917	0.7273	1_107200000	0
chr1	107225000	107250000	11351	0.4139	0.6745	1_107225000	0
chr1	107250000	107275000	16734	0.3959	0.6817	1_107250000	0
chr1	107275000	107300000	18791	0.3808	0.6963	1_107275000	0
chr1	117575000	117600000	10390	0.4079	0.7989	1_117575000	0
chr1	117600000	117625000	10513	0.3751	0.5504	1_117600000	0
chr1	117625000	117650000	7862	0.408	0.5995	1_117625000	0
chr1	117650000	117675000	18760	0.3859	0.6593	1_117650000	0
chr1	117675000	117700000	8536	0.4153	0.64	1_117675000	0
chr1	117700000	117725000	6708	0.3882	0.6305	1_117700000	0
chr1	117725000	117750000	15409	0.4189	0.7029	1_117725000	0
chr1	117750000	117775000	17228	0.4045	0.7751	1_117750000	0
chr1	117775000	117800000	10829	0.3918	0.5632	1_117775000	0
chr1	117800000	117825000	14210	0.4094	0.6024	1_117800000	0
chr1	117825000	117850000	10837	0.41	0.685	1_117825000	0
chr1	117850000	117875000	11495	0.3961	0.6191	1_117850000	0
chr1	117875000	117900000	12034	0.403	0.6889	1_117875000	0
chr1	117900000	117925000	8811	0.4499	0.6906	1_117900000	0
